namespace,pod,container,timestamp,cpu-average,mem-average,throughput-average
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-6q989,nwdaf-anlf,1733550125348,0.0,0.035546875,331.83690715115665
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-6q989,nwdaf-anlf,1733550185348,0.0006616421501861,0.035546875,301.9441291692601
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-6q989,nwdaf-anlf,1733550245348,7.469705581449668e-05,0.035546875,290.4361021432426
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-6q989,nwdaf-anlf,1733550305348,0.0,0.035546875,304.3354016982364
