namespace,pod,container,timestamp,cpu-average
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731992520000,0.00016154154913148195
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731992580000,0.00043785254738028934
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731992640000,0.00026430547130890114
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731992700000,0.0005051641487875097
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731992760000,0.0001284532536936395
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731992820000,0.0004445025738096741
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731992880000,0.0001885893681690916
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731992940000,0.0005429961904280004
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731993000000,0.00011749600409056891
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731993060000,0.0006554598912304264
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731993120000,0.00018957685314514237
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731993180000,0.00040715497883625056
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731993240000,0.00021831485842918627
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731993300000,0.00046824650848288326
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731993360000,0.00017819648475183824
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731993420000,0.0005532913253514272
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731993480000,0.00014442125174782484
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731993540000,0.0005220699522084953
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731993600000,0.00017511252610634967
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731993660000,0.0004733330829268501
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731993720000,0.00016694068384663117
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731993780000,0.0003323630330290635
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731993840000,0.00014205488893040223
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731993900000,0.00036806971473233056
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731993960000,0.0003186657175971458
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731994020000,0.000540117006737745
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731994080000,0.00014854250414735954
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731994140000,0.0004918640014772945
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731994200000,0.00014482194657759932
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731994260000,0.0002784689015481222
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731994320000,0.00017701443072228433
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731994380000,0.0005899470614624878
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731994440000,0.00019828028606841356
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731994500000,0.0006830140191733934
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731994560000,0.00015973369999997545
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731994620000,0.0004288809900828902
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731994680000,9.281527809004182e-05
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731994740000,0.00034984500361786853
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731994800000,0.0002220082329007684
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731994860000,0.000616523478225201
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731994920000,7.81060812767226e-05
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731994980000,0.0005316439563501162
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995040000,0.00018121825446059856
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995100000,0.00045122816758046743
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995160000,0.00014772973742583224
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995220000,0.0002811539528433404
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995280000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995340000,0.0002947528685417951
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995400000,0.00044974964998709344
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995460000,0.00012369186892484074
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995520000,0.0005408850536193321
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995580000,0.0001752366972481925
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995640000,0.00042570639094377825
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995700000,0.00018685600340337337
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995760000,0.00046152861666425596
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995820000,8.310552860191364e-05
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995880000,0.0004324627813115575
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995940000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996000000,0.00047381515163981305
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996060000,0.00013058241243702094
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996120000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996180000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996240000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996300000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996360000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996420000,0.00021206352467466653
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996480000,0.00011101274441829048
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996540000,0.0004939475049234676
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996600000,0.00012382467100628515
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996660000,0.0004174041961018782
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996720000,9.438871810626677e-05
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996780000,0.0006733192986791797
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996840000,0.00013376053937354476
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996900000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996960000,8.009754142176162e-05
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997020000,0.00027583303207362225
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997080000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997140000,0.0006160544291607237
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997200000,0.00019280901023617945
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997260000,0.0004213385673607686
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997320000,0.00020128093554529086
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997380000,0.0004483912887614527
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997440000,0.0002349568868077119
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997500000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997560000,0.00020962422549160472
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997620000,0.0005981091961448318
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997680000,0.00010100417426468635
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997740000,0.0004089730525953191
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997800000,0.00011843599801153813
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997860000,0.0005452807514775082
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997920000,0.00010647613200286895
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997980000,0.0005199789599968588
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998040000,0.00019381509999973903
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998100000,0.00034299009703725664
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998160000,0.0001910208999994723
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998220000,0.0006642092337910341
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998280000,0.00010307815314080561
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998340000,0.00044385082862156164
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998400000,0.00015682293643777518
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998460000,0.0006790254651675096
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998520000,0.0001414203535801355
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998580000,0.0005514535196953772
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998640000,1.3552337655345971e-05
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998700000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998760000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998820000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998880000,9.853177394829816e-05
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998940000,0.00013671830663569074
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999000000,0.0006640428262678459
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999060000,5.1589794351141834e-05
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999120000,0.00052783522441008
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999180000,0.00014878663681786153
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999240000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999300000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999360000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999420000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999480000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999540000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999600000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999660000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999720000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999780000,0.00013240335482170065
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999840000,0.00020060342662538757
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999900000,0.0006237571799237361
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999960000,0.00010693512247669107
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000020000,0.0004474979448980167
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000080000,0.00022837413394911023
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000140000,0.00044288142540457274
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000200000,7.999474627904843e-05
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000260000,0.00047916562686451487
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000320000,0.00015195721168228505
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000380000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000440000,0.00025126836531140495
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000500000,0.00030627305583934424
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000560000,0.00020921196797262228
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000620000,0.0003886948990853943
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000680000,0.00018147507409117932
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000740000,0.00045052898677429905
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000800000,0.00022644154457620607
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000860000,0.0005651493320741801
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000920000,9.132347419629187e-05
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000980000,0.0004235320208780369
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001040000,0.00031616967463146705
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001100000,0.00037011563691847945
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001160000,0.00014608992852957646
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001220000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001280000,0.00011669886586557008
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001340000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001400000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001460000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001520000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001580000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001640000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001700000,0.0002053296966626338
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001760000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001820000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001880000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001940000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002000000,0.0005374135700762084
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002060000,7.58309461761675e-05
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002120000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002180000,0.00020555822024143587
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002240000,0.0004935829402343066
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002300000,0.0001816844040811189
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002360000,0.00038945841993739326
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002420000,0.00021964648836569098
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002480000,0.0004937301130498221
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002540000,0.00010273602192616705
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002600000,0.0007071462349562447
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002660000,0.0001250822999999457
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002720000,0.00044881255763069204
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002780000,0.00017805277839094878
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002840000,0.0006221822547084489
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002900000,0.00018100002139381495
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002960000,0.0005373930939629614
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003020000,0.0001525194143859176
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003080000,0.00045414916705628
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003140000,0.00020353730240808246
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003200000,0.0005445465003496991
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003260000,0.00013251985433739206
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003320000,0.0005347745185626681
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003380000,0.00013044915697546137
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003440000,0.00038104708359004165
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003500000,0.0001882039756105046
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003560000,0.0005140546985812841
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003620000,0.00012402814986652247
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003680000,0.00033642713013314166
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003740000,0.00015775250330825113
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003800000,0.0004225375432443537
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003860000,0.00020684101536406723
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003920000,0.00044928585953051036
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003980000,0.00016967950777158563
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004040000,0.0004842708785783733
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004100000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004160000,0.0003846217232628571
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004220000,0.00018535866618896613
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004280000,0.0004744932960354836
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004340000,0.00010477384854255909
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004400000,0.00034401960326752707
