namespace,pod,container,timestamp,mem-average
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995520000,0.060848958333333335
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995580000,0.06077604166666667
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995640000,0.060878125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995700000,0.061
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995760000,0.060864583333333326
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995820000,0.060796875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995880000,0.060859375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731995940000,0.060890625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996000000,0.06089583333333333
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996060000,0.060916666666666675
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996120000,0.0609375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996180000,0.060921875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996240000,0.060921875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996300000,0.060921875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996360000,0.060921875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996420000,0.06059375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996480000,0.06049479166666667
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996540000,0.0604375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996600000,0.060359375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996660000,0.06032291666666667
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996720000,0.06033984375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996780000,0.06034375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996840000,0.06034375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996900000,0.060375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731996960000,0.060375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997020000,0.060375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997080000,0.060375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997140000,0.060375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997200000,0.060385416666666664
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997260000,0.060390625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997320000,0.060390625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997380000,0.060390625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997440000,0.06040104166666667
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997500000,0.05957291666666667
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997560000,0.05928515625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997620000,0.059307291666666664
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997680000,0.0593125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997740000,0.0593125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997800000,0.0593125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997860000,0.0593125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997920000,0.058759374999999996
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731997980000,0.05860546875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998040000,0.058515625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998100000,0.0584921875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998160000,0.058296875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998220000,0.058296875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998280000,0.058296875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998340000,0.058296875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998400000,0.05830729166666667
