namespace,pod,container,timestamp,cpu-average,mem-average,throughput-average
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733676780000,0.000149373957195,0.0816927083333333,42.900973338975874
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733676840000,0.0012233991869169,0.0817621527777777,22.74947662247034
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733676900000,9.009851705900284e-05,0.0819205729166666,38.27454979151114
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733676960000,0.0008333413306016,0.0819835069444444,19.290106807638367
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733677020000,6.75682886423161e-05,0.0820703125,43.1735477784267
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733677080000,0.0007751060983844,0.0819401041666666,23.693721833028427
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733677140000,8.949130408374165e-05,0.0819661458333333,42.72690843518333
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733677200000,0.0008574487959691,0.0820008680555555,20.59944815384292
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733677260000,0.0001549049644159,0.0816276041666666,43.17898841825828
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733677320000,0.0009293168397475,0.0802517361111111,19.983937260830537
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733677380000,6.579679401228777e-05,0.0801822916666666,41.66253741105583
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733677440000,0.0,0.0801953125,22.59766788662865
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733677500000,8.958718293297509e-05,0.08025390625,46.46440227245256
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733677560000,0.000909854727945,0.0798046875,20.34913963504713
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733677620000,7.987625424867466e-05,0.0798046875,45.33471181183768
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733677680000,0.0008219524272434,0.0798177083333333,20.26735661923243
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733677740000,6.210178822351698e-05,0.07984375,41.6575098283398
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733677800000,0.0007326845511405,0.07984375,24.94559736744334
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733677860000,7.629339739615657e-05,0.07984375,43.671480553234936
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733677920000,0.000807060691536,0.07984375,23.138015133512603
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733677980000,0.000127188228522,0.07984375,39.43698236278591
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733678040000,0.0007017793184386,0.07984375,20.29424581353365
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733678100000,0.0001314825143556,0.07984375,35.970640869459515
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733678160000,0.0005703084554302,0.07986328125,21.58901176429088
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733678220000,8.14875688792355e-05,0.0798828125,40.79730089674155
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733678280000,0.0007489015062918,0.0798828125,19.28001633431986
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733678340000,9.022640214967222e-05,0.0798828125,45.36992713153556
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733678400000,0.0005868735523068,0.0798828125,25.60208288131916
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733678460000,0.0001486631565592,0.0798828125,46.89792496332006
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733678520000,0.0007322384717334,0.0798828125,25.8816912432297
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733678580000,0.0001042015006784,0.0798828125,39.82526009228232
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733678640000,0.0005042488344868,0.0798893229166666,24.28538760576264
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733678700000,9.68293525111292e-05,0.0799088541666666,41.28431033430321
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733678760000,0.0006485761546585,0.0799088541666666,23.35126316057817
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733678820000,8.94585864635935e-05,0.0799088541666666,41.160004478781765
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733678880000,0.001106286912554,0.0797178819444444,21.10083081570997
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733678940000,0.0001093036149922,0.0796484375,45.10540135954256
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733679000000,0.0006745466333503,0.0790625,23.456995508234897
free5gc,free5gc-nwdaf-anlf-7cb5c4b977-txr8b,nwdaf-anlf,1733679060000,8.093575600259528e-05,0.0790625,43.92419175027871
