namespace,pod,container,timestamp_1,cpu_usage_1,timestamp_2,cpu_usage_2,timestamp_3,cpu_usage_3,timestamp_4,cpu_usage_4
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731603060000,0.833345429813001,1731603120000,0.9998419962631208,1731603180000,1.0010794057879442,1731603240000,1.0015226459476982
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731603120000,0.9998419962631208,1731603180000,1.0010794057879442,1731603240000,1.0015226459476982,1731603300000,1.000744159509202
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731603180000,1.0010794057879442,1731603240000,1.0015226459476982,1731603300000,1.000744159509202,1731603360000,0.8127812270856488
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731603240000,1.0015226459476982,1731603300000,1.000744159509202,1731603360000,0.8127812270856488,1731603420000,0.5025260175764904
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731603300000,1.000744159509202,1731603360000,0.8127812270856488,1731603420000,0.5025260175764904,1731603480000,0.9997576975519356
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731603360000,0.8127812270856488,1731603420000,0.5025260175764904,1731603480000,0.9997576975519356,1731603540000,0.9483911754990576
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731603420000,0.5025260175764904,1731603480000,0.9997576975519356,1731603540000,0.9483911754990576,1731603600000,0.998557994466954
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731603480000,0.9997576975519356,1731603540000,0.9483911754990576,1731603600000,0.998557994466954,1731603660000,0.9972822979180171
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731603540000,0.9483911754990576,1731603600000,0.998557994466954,1731603660000,0.9972822979180171,1731603720000,0.8805277226778804
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731603600000,0.998557994466954,1731603660000,0.9972822979180171,1731603720000,0.8805277226778804,1731603780000,0.998044019895894
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731603660000,0.9972822979180171,1731603720000,0.8805277226778804,1731603780000,0.998044019895894,1731603840000,0.9987148227712138
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731603720000,0.8805277226778804,1731603780000,0.998044019895894,1731603840000,0.9987148227712138,1731603900000,0.9966530153599188
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731603780000,0.998044019895894,1731603840000,0.9987148227712138,1731603900000,0.9966530153599188,1731603960000,0.9989029366468594
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731603840000,0.9987148227712138,1731603900000,0.9966530153599188,1731603960000,0.9989029366468594,1731604020000,0.9976710689440448
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731603900000,0.9966530153599188,1731603960000,0.9989029366468594,1731604020000,0.9976710689440448,1731604080000,0.9981843653216556
