namespace,pod,container,timestamp_1,cpu_usage_1,timestamp_2,cpu_usage_2,timestamp_3,cpu_usage_3,timestamp_4,cpu_usage_4
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731518160000,3.360975696152541e-05,1731518220000,0.0,1731518280000,4.183662171003981e-05,1731518340000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731518220000,0.0,1731518280000,4.183662171003981e-05,1731518340000,0.0,1731518400000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731518280000,4.183662171003981e-05,1731518340000,0.0,1731518400000,0.0,1731518460000,0.0001158202789701
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731518340000,0.0,1731518400000,0.0,1731518460000,0.0001158202789701,1731518520000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731518400000,0.0,1731518460000,0.0001158202789701,1731518520000,0.0,1731518580000,0.0001344359024474
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731518460000,0.0001158202789701,1731518520000,0.0,1731518580000,0.0001344359024474,1731518640000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731518520000,0.0,1731518580000,0.0001344359024474,1731518640000,0.0,1731518700000,0.0001281381290688
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731518580000,0.0001344359024474,1731518640000,0.0,1731518700000,0.0001281381290688,1731518760000,4.399768839238603e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731518640000,0.0,1731518700000,0.0001281381290688,1731518760000,4.399768839238603e-05,1731518820000,8.971896420416739e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731518700000,0.0001281381290688,1731518760000,4.399768839238603e-05,1731518820000,8.971896420416739e-05,1731518880000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731518760000,4.399768839238603e-05,1731518820000,8.971896420416739e-05,1731518880000,0.0,1731518940000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731518820000,8.971896420416739e-05,1731518880000,0.0,1731518940000,0.0,1731519000000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731518880000,0.0,1731518940000,0.0,1731519000000,0.0,1731519060000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731518940000,0.0,1731519000000,0.0,1731519060000,0.0,1731519120000,4.822019396528557e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731519000000,0.0,1731519060000,0.0,1731519120000,4.822019396528557e-05,1731519180000,0.0001311236074007
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731519060000,0.0,1731519120000,4.822019396528557e-05,1731519180000,0.0001311236074007,1731519240000,3.1921567932929683e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731519120000,4.822019396528557e-05,1731519180000,0.0001311236074007,1731519240000,3.1921567932929683e-05,1731519300000,0.000168304888857
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731519180000,0.0001311236074007,1731519240000,3.1921567932929683e-05,1731519300000,0.000168304888857,1731519360000,5.502992644613521e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731519240000,3.1921567932929683e-05,1731519300000,0.000168304888857,1731519360000,5.502992644613521e-05,1731519420000,0.0001808178750331
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731519300000,0.000168304888857,1731519360000,5.502992644613521e-05,1731519420000,0.0001808178750331,1731519480000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731519360000,5.502992644613521e-05,1731519420000,0.0001808178750331,1731519480000,0.0,1731519540000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731519420000,0.0001808178750331,1731519480000,0.0,1731519540000,0.0,1731519600000,5.058089145157167e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731519480000,0.0,1731519540000,0.0,1731519600000,5.058089145157167e-05,1731519660000,0.0001287368518004
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731519540000,0.0,1731519600000,5.058089145157167e-05,1731519660000,0.0001287368518004,1731519720000,2.936967537781441e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731519600000,5.058089145157167e-05,1731519660000,0.0001287368518004,1731519720000,2.936967537781441e-05,1731519780000,0.0001260344056026
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731519660000,0.0001287368518004,1731519720000,2.936967537781441e-05,1731519780000,0.0001260344056026,1731519840000,4.138452037086428e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731519720000,2.936967537781441e-05,1731519780000,0.0001260344056026,1731519840000,4.138452037086428e-05,1731519900000,0.0001734113901853
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731519780000,0.0001260344056026,1731519840000,4.138452037086428e-05,1731519900000,0.0001734113901853,1731519960000,5.727606603320892e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731519840000,4.138452037086428e-05,1731519900000,0.0001734113901853,1731519960000,5.727606603320892e-05,1731520020000,0.0001163355500001
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731519900000,0.0001734113901853,1731519960000,5.727606603320892e-05,1731520020000,0.0001163355500001,1731520080000,6.953220160262593e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731519960000,5.727606603320892e-05,1731520020000,0.0001163355500001,1731520080000,6.953220160262593e-05,1731520140000,0.0002089516227801
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731520020000,0.0001163355500001,1731520080000,6.953220160262593e-05,1731520140000,0.0002089516227801,1731520200000,6.109109999989926e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731520080000,6.953220160262593e-05,1731520140000,0.0002089516227801,1731520200000,6.109109999989926e-05,1731520260000,0.0001123636527443
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731520140000,0.0002089516227801,1731520200000,6.109109999989926e-05,1731520260000,0.0001123636527443,1731520320000,2.754423029250111e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731520200000,6.109109999989926e-05,1731520260000,0.0001123636527443,1731520320000,2.754423029250111e-05,1731520380000,0.0001939505736895
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731520260000,0.0001123636527443,1731520320000,2.754423029250111e-05,1731520380000,0.0001939505736895,1731520440000,5.37262144563468e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731520320000,2.754423029250111e-05,1731520380000,0.0001939505736895,1731520440000,5.37262144563468e-05,1731520500000,0.0001289769338657
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731520380000,0.0001939505736895,1731520440000,5.37262144563468e-05,1731520500000,0.0001289769338657,1731520560000,3.871720254850358e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731520440000,5.37262144563468e-05,1731520500000,0.0001289769338657,1731520560000,3.871720254850358e-05,1731520620000,0.0001136983137922
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731520500000,0.0001289769338657,1731520560000,3.871720254850358e-05,1731520620000,0.0001136983137922,1731520680000,4.043090748092345e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731520560000,3.871720254850358e-05,1731520620000,0.0001136983137922,1731520680000,4.043090748092345e-05,1731520740000,0.0001298638090421
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731520620000,0.0001136983137922,1731520680000,4.043090748092345e-05,1731520740000,0.0001298638090421,1731520800000,5.679147500003978e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731520680000,4.043090748092345e-05,1731520740000,0.0001298638090421,1731520800000,5.679147500003978e-05,1731520860000,0.0001196323326851
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731520740000,0.0001298638090421,1731520800000,5.679147500003978e-05,1731520860000,0.0001196323326851,1731520920000,5.20301967063663e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731520800000,5.679147500003978e-05,1731520860000,0.0001196323326851,1731520920000,5.20301967063663e-05,1731520980000,0.0002545679183011
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731520860000,0.0001196323326851,1731520920000,5.20301967063663e-05,1731520980000,0.0002545679183011,1731521040000,3.810740514626632e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731520920000,5.20301967063663e-05,1731520980000,0.0002545679183011,1731521040000,3.810740514626632e-05,1731521100000,0.0001626589575999
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731520980000,0.0002545679183011,1731521040000,3.810740514626632e-05,1731521100000,0.0001626589575999,1731521160000,5.456046089165406e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731521040000,3.810740514626632e-05,1731521100000,0.0001626589575999,1731521160000,5.456046089165406e-05,1731521220000,0.0001555911946633
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731521100000,0.0001626589575999,1731521160000,5.456046089165406e-05,1731521220000,0.0001555911946633,1731521280000,5.807442053595615e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731521160000,5.456046089165406e-05,1731521220000,0.0001555911946633,1731521280000,5.807442053595615e-05,1731521340000,0.0001177730412303
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731521220000,0.0001555911946633,1731521280000,5.807442053595615e-05,1731521340000,0.0001177730412303,1731521400000,2.368703553912622e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731521280000,5.807442053595615e-05,1731521340000,0.0001177730412303,1731521400000,2.368703553912622e-05,1731521460000,0.0001475775272508
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731521340000,0.0001177730412303,1731521400000,2.368703553912622e-05,1731521460000,0.0001475775272508,1731521520000,3.295219598819042e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731521400000,2.368703553912622e-05,1731521460000,0.0001475775272508,1731521520000,3.295219598819042e-05,1731521580000,0.0001516658304172
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731521460000,0.0001475775272508,1731521520000,3.295219598819042e-05,1731521580000,0.0001516658304172,1731521640000,4.2254406650893134e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731521520000,3.295219598819042e-05,1731521580000,0.0001516658304172,1731521640000,4.2254406650893134e-05,1731521700000,0.0001270666993055
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731521580000,0.0001516658304172,1731521640000,4.2254406650893134e-05,1731521700000,0.0001270666993055,1731521760000,5.229067972189544e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731521640000,4.2254406650893134e-05,1731521700000,0.0001270666993055,1731521760000,5.229067972189544e-05,1731521820000,0.0001834928531732
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731521700000,0.0001270666993055,1731521760000,5.229067972189544e-05,1731521820000,0.0001834928531732,1731521880000,5.05916666667648e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731521760000,5.229067972189544e-05,1731521820000,0.0001834928531732,1731521880000,5.05916666667648e-05,1731521940000,7.452761654282047e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731521820000,0.0001834928531732,1731521880000,5.05916666667648e-05,1731521940000,7.452761654282047e-05,1731522000000,1.6259307928943476e-06
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731521880000,5.05916666667648e-05,1731521940000,7.452761654282047e-05,1731522000000,1.6259307928943476e-06,1731522060000,7.599387873109465e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731521940000,7.452761654282047e-05,1731522000000,1.6259307928943476e-06,1731522060000,7.599387873109465e-05,1731522120000,5.152460008229391e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731522000000,1.6259307928943476e-06,1731522060000,7.599387873109465e-05,1731522120000,5.152460008229391e-05,1731522180000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731522060000,7.599387873109465e-05,1731522120000,5.152460008229391e-05,1731522180000,0.0,1731522240000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731522120000,5.152460008229391e-05,1731522180000,0.0,1731522240000,0.0,1731522300000,7.99881650093139e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731522180000,0.0,1731522240000,0.0,1731522300000,7.99881650093139e-05,1731522360000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731522240000,0.0,1731522300000,7.99881650093139e-05,1731522360000,0.0,1731522420000,9.041833763220523e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731522300000,7.99881650093139e-05,1731522360000,0.0,1731522420000,9.041833763220523e-05,1731522480000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731522360000,0.0,1731522420000,9.041833763220523e-05,1731522480000,0.0,1731522540000,0.0001100438432233
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731522420000,9.041833763220523e-05,1731522480000,0.0,1731522540000,0.0001100438432233,1731522600000,2.248190387023084e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731522480000,0.0,1731522540000,0.0001100438432233,1731522600000,2.248190387023084e-05,1731522660000,7.951134497236489e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731522540000,0.0001100438432233,1731522600000,2.248190387023084e-05,1731522660000,7.951134497236489e-05,1731522720000,3.0120227367746344e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731522600000,2.248190387023084e-05,1731522660000,7.951134497236489e-05,1731522720000,3.0120227367746344e-05,1731522780000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731522660000,7.951134497236489e-05,1731522720000,3.0120227367746344e-05,1731522780000,0.0,1731522840000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731522720000,3.0120227367746344e-05,1731522780000,0.0,1731522840000,0.0,1731522900000,6.09776267401051e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731522780000,0.0,1731522840000,0.0,1731522900000,6.09776267401051e-05,1731522960000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731522840000,0.0,1731522900000,6.09776267401051e-05,1731522960000,0.0,1731523020000,8.050230113379467e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731522900000,6.09776267401051e-05,1731522960000,0.0,1731523020000,8.050230113379467e-05,1731523080000,3.1650025341784998e-06
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731522960000,0.0,1731523020000,8.050230113379467e-05,1731523080000,3.1650025341784998e-06,1731523140000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731523020000,8.050230113379467e-05,1731523080000,3.1650025341784998e-06,1731523140000,0.0,1731523200000,3.201468039361509e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731523080000,3.1650025341784998e-06,1731523140000,0.0,1731523200000,3.201468039361509e-05,1731523260000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731523140000,0.0,1731523200000,3.201468039361509e-05,1731523260000,0.0,1731523320000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731523200000,3.201468039361509e-05,1731523260000,0.0,1731523320000,0.0,1731523380000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731523260000,0.0,1731523320000,0.0,1731523380000,0.0,1731523440000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731523320000,0.0,1731523380000,0.0,1731523440000,0.0,1731523500000,4.367675409619348e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731523380000,0.0,1731523440000,0.0,1731523500000,4.367675409619348e-05,1731523560000,9.550080527224657e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731523440000,0.0,1731523500000,4.367675409619348e-05,1731523560000,9.550080527224657e-05,1731523620000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731523500000,4.367675409619348e-05,1731523560000,9.550080527224657e-05,1731523620000,0.0,1731523680000,0.0001300040937847
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731523560000,9.550080527224657e-05,1731523620000,0.0,1731523680000,0.0001300040937847,1731523740000,4.089293750732859e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731523620000,0.0,1731523680000,0.0001300040937847,1731523740000,4.089293750732859e-05,1731523800000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731523680000,0.0001300040937847,1731523740000,4.089293750732859e-05,1731523800000,0.0,1731523860000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731523740000,4.089293750732859e-05,1731523800000,0.0,1731523860000,0.0,1731523920000,0.0001018836848061
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731523800000,0.0,1731523860000,0.0,1731523920000,0.0001018836848061,1731523980000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731523860000,0.0,1731523920000,0.0001018836848061,1731523980000,0.0,1731524040000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731523920000,0.0001018836848061,1731523980000,0.0,1731524040000,0.0,1731524100000,3.9539316001094576e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731523980000,0.0,1731524040000,0.0,1731524100000,3.9539316001094576e-05,1731524160000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524040000,0.0,1731524100000,3.9539316001094576e-05,1731524160000,0.0,1731524220000,3.83369305716082e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524100000,3.9539316001094576e-05,1731524160000,0.0,1731524220000,3.83369305716082e-05,1731524280000,0.0001071255095607
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524160000,0.0,1731524220000,3.83369305716082e-05,1731524280000,0.0001071255095607,1731524340000,1.9881067851402253e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524220000,3.83369305716082e-05,1731524280000,0.0001071255095607,1731524340000,1.9881067851402253e-05,1731524400000,0.0001350823043475
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524280000,0.0001071255095607,1731524340000,1.9881067851402253e-05,1731524400000,0.0001350823043475,1731524460000,4.680962408700321e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524340000,1.9881067851402253e-05,1731524400000,0.0001350823043475,1731524460000,4.680962408700321e-05,1731524520000,0.0001438031792634
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524400000,0.0001350823043475,1731524460000,4.680962408700321e-05,1731524520000,0.0001438031792634,1731524580000,3.877371734010816e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524460000,4.680962408700321e-05,1731524520000,0.0001438031792634,1731524580000,3.877371734010816e-05,1731524640000,0.0001188967543031
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524520000,0.0001438031792634,1731524580000,3.877371734010816e-05,1731524640000,0.0001188967543031,1731524700000,4.7954903397933496e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524580000,3.877371734010816e-05,1731524640000,0.0001188967543031,1731524700000,4.7954903397933496e-05,1731524760000,0.0001076207458723
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524640000,0.0001188967543031,1731524700000,4.7954903397933496e-05,1731524760000,0.0001076207458723,1731524820000,3.719693711640845e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524700000,4.7954903397933496e-05,1731524760000,0.0001076207458723,1731524820000,3.719693711640845e-05,1731524880000,0.0001135648802966
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524760000,0.0001076207458723,1731524820000,3.719693711640845e-05,1731524880000,0.0001135648802966,1731524940000,5.68783847424488e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524820000,3.719693711640845e-05,1731524880000,0.0001135648802966,1731524940000,5.68783847424488e-05,1731525000000,0.0001338955422991
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524880000,0.0001135648802966,1731524940000,5.68783847424488e-05,1731525000000,0.0001338955422991,1731525060000,2.0378700017342043e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524940000,5.68783847424488e-05,1731525000000,0.0001338955422991,1731525060000,2.0378700017342043e-05,1731525120000,0.0001032038771507
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525000000,0.0001338955422991,1731525060000,2.0378700017342043e-05,1731525120000,0.0001032038771507,1731525180000,4.1490265055895056e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525060000,2.0378700017342043e-05,1731525120000,0.0001032038771507,1731525180000,4.1490265055895056e-05,1731525240000,0.0001649985119885
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525120000,0.0001032038771507,1731525180000,4.1490265055895056e-05,1731525240000,0.0001649985119885,1731525300000,3.2976326897122216e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525180000,4.1490265055895056e-05,1731525240000,0.0001649985119885,1731525300000,3.2976326897122216e-05,1731525360000,0.0001309879076485
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525240000,0.0001649985119885,1731525300000,3.2976326897122216e-05,1731525360000,0.0001309879076485,1731525420000,3.912758586172343e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525300000,3.2976326897122216e-05,1731525360000,0.0001309879076485,1731525420000,3.912758586172343e-05,1731525480000,0.0001202164988681
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525360000,0.0001309879076485,1731525420000,3.912758586172343e-05,1731525480000,0.0001202164988681,1731525540000,1.793148037779053e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525420000,3.912758586172343e-05,1731525480000,0.0001202164988681,1731525540000,1.793148037779053e-05,1731525600000,0.0001525296599618
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525480000,0.0001202164988681,1731525540000,1.793148037779053e-05,1731525600000,0.0001525296599618,1731525660000,2.576483657843189e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525540000,1.793148037779053e-05,1731525600000,0.0001525296599618,1731525660000,2.576483657843189e-05,1731525720000,0.0001405498259298
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525600000,0.0001525296599618,1731525660000,2.576483657843189e-05,1731525720000,0.0001405498259298,1731525780000,2.504209566280428e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525660000,2.576483657843189e-05,1731525720000,0.0001405498259298,1731525780000,2.504209566280428e-05,1731525840000,0.0001282135523613
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525720000,0.0001405498259298,1731525780000,2.504209566280428e-05,1731525840000,0.0001282135523613,1731525900000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525780000,2.504209566280428e-05,1731525840000,0.0001282135523613,1731525900000,0.0,1731525960000,0.0001084812831904
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525840000,0.0001282135523613,1731525900000,0.0,1731525960000,0.0001084812831904,1731526020000,2.501108938298385e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525900000,0.0,1731525960000,0.0001084812831904,1731526020000,2.501108938298385e-05,1731526080000,0.0001148344231224
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525960000,0.0001084812831904,1731526020000,2.501108938298385e-05,1731526080000,0.0001148344231224,1731526140000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526020000,2.501108938298385e-05,1731526080000,0.0001148344231224,1731526140000,0.0,1731526200000,9.071418037146477e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526080000,0.0001148344231224,1731526140000,0.0,1731526200000,9.071418037146477e-05,1731526260000,3.678375727316201e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526140000,0.0,1731526200000,9.071418037146477e-05,1731526260000,3.678375727316201e-05,1731526320000,0.0001312752359643
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526200000,9.071418037146477e-05,1731526260000,3.678375727316201e-05,1731526320000,0.0001312752359643,1731526380000,3.499643536700998e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526260000,3.678375727316201e-05,1731526320000,0.0001312752359643,1731526380000,3.499643536700998e-05,1731526440000,0.0001141650912945
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526320000,0.0001312752359643,1731526380000,3.499643536700998e-05,1731526440000,0.0001141650912945,1731526500000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526380000,3.499643536700998e-05,1731526440000,0.0001141650912945,1731526500000,0.0,1731526560000,0.0001040186284589
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526440000,0.0001141650912945,1731526500000,0.0,1731526560000,0.0001040186284589,1731526620000,2.852714400250883e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526500000,0.0,1731526560000,0.0001040186284589,1731526620000,2.852714400250883e-05,1731526680000,0.0
