namespace,pod,container,timestamp,cpu_usage
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524040000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524100000,0.0001581572640043
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524160000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524220000,0.0001533477222864
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524280000,0.0004285020382428
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524340000,7.952427140560901e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524400000,0.0005403292173903
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524460000,0.000187238496348
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524520000,0.0005752127170538
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524580000,0.0001550948693604
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524640000,0.0004755870172125
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524700000,0.0001918196135917
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524760000,0.0004304829834894
